,max_Type,prop
MAPKAP1-RRM1,5,0.4444444444444444
BRD2-CDK5,5,0.37037037037037035
NFE2L1-RPL13,3,0.3333333333333333
BLM-DDX46,4,0.4074074074074074
CCNB1-NAE1,5,0.2962962962962963
BIRC3-EZH2,3,0.4444444444444444
CCND1-CDKN1A,3,0.37037037037037035
SP3-USP37,5,0.37037037037037035
BCL9L-S100A11,5,0.4074074074074074
CD9-SACS,5,0.48148148148148145
EPB41-QSOX1,5,0.4074074074074074
CEBPB-EPB41,5,0.37037037037037035
EIF4G1-TBC1D1,5,0.4444444444444444
SPHK1-KRAS,5,0.48148148148148145
PTTG1-CYP2U1,4,0.2962962962962963
RBM19-TRAK2,5,0.48148148148148145
MNAT1-NAE1,5,0.4444444444444444
FYTTD1-BRCA1,5,0.2222222222222222
DHX9-RASA3,5,0.37037037037037035
NUBP1-TUBGCP3,5,0.48148148148148145
ATR-BRCA2,4,0.4074074074074074
EXOSC9-MRPS28,5,0.48148148148148145
TMEM177-KRAS,2,0.6296296296296297
HRAS-XRCC1,5,0.5185185185185185
COG3-RTF1,5,0.4444444444444444
PMF1-SRFBP1,5,0.48148148148148145
ATP6V1G1-MASTL,3,0.4074074074074074
CSF1R-MBD4,3,0.4444444444444444
GTPBP4-MASTL,5,0.5555555555555556
MT1X-POLD1,4,0.3333333333333333
CSTF1-HRAS,5,0.4444444444444444
G3BP2-LARP7,5,0.3333333333333333
IGF2BP3-MINK1,2,0.4444444444444444
LIG1-POLD1,4,0.3333333333333333
FH-SNRNP200,5,0.37037037037037035
ARL2-NIP7,5,0.4444444444444444
MUS81-ARIH1,5,0.5555555555555556
RRBP1-SMN1,1,0.25925925925925924
MED23-PWP1,3,0.3333333333333333
CENPW-CEP63,3,0.37037037037037035
PSMC3-RAB1A,5,0.48148148148148145
BLM-B3GAT3,5,0.48148148148148145
PITRM1-PLSCR1,3,0.5185185185185185
KRAS-RBM8A,5,0.48148148148148145
ADPRH-YTHDF1,5,0.48148148148148145
ILF3-TSC22D2,5,0.4444444444444444
EAF1-NRAS,5,0.5185185185185185
MTRF1L-IL6ST,4,0.3333333333333333
HNRNPUL1-IFT57,5,0.3333333333333333
AKT1-AKT3,5,0.4074074074074074
PTEN-ZNF451,5,0.4444444444444444
DDX52-KRAS,5,0.48148148148148145
BECN1-CASP3,5,0.37037037037037035
CANT1-MAP3K1,5,0.37037037037037035
MED15-TRMT2A,5,0.3333333333333333
NOL9-RPL13,3,0.3333333333333333
NAE1-NOB1,5,0.37037037037037035
MARS-VAMP3,5,0.3333333333333333
ELMO2-MMP19,5,0.48148148148148145
LUC7L3-ZNF574,5,0.3333333333333333
BLM-GOPC,5,0.4074074074074074
RPL13-TRRAP,3,0.4074074074074074
PTTG1-KLF7,3,0.2962962962962963
INTS3-TRMT5,5,0.3333333333333333
ATP1A1-PNN,3,0.4074074074074074
LRCH4-TYW3,5,0.4444444444444444
BLM-LONP2,5,0.4074074074074074
GTF2A1-S100A4,3,0.2962962962962963
DCTN3-HRAS,4,0.2962962962962963
NACA-SCO1,3,0.2962962962962963
LRCH4-RHOBTB3,5,0.4074074074074074
IRF2BP1-SUPT5H,5,0.3333333333333333
NUDC-WDR61,5,0.4074074074074074
SLC39A9-TUBGCP3,4,0.4074074074074074
PTEN-GNB1L,3,0.25925925925925924
MUS81-COPZ1,5,0.4074074074074074
HERC3-TTYH3,3,0.3333333333333333
PTTG1-SMNDC1,4,0.2962962962962963
FAM3C-ZNF598,5,0.4074074074074074
BRCA2-MTRF1L,3,0.2962962962962963
FBXL19-TSC22D2,2,0.37037037037037035
NDUFS2-USP21,3,0.25925925925925924
RBX1-UNG,3,0.3333333333333333
BLZF1-MYC,5,0.48148148148148145
KRAS-SLC2A11,5,0.4074074074074074
FEN1-SMPD2,3,0.3333333333333333
KRAS-CDK2,5,0.3333333333333333
CENPL-ZSCAN18,2,0.4074074074074074
NAALADL1-TAF4,3,0.25925925925925924
DHX30-NRAS,5,0.5555555555555556
CLDND1-SLC35A5,5,0.4074074074074074
PSMD1-SPAG7,5,0.2962962962962963
MUS81-SUV39H1,1,0.2962962962962963
URB2-ZBTB16,2,0.3333333333333333
EXOSC9-TCF25,5,0.4444444444444444
CAMLG-FH,5,0.4074074074074074
UPP1-ZNF227,5,0.37037037037037035
COPE-RNGTT,5,0.4074074074074074
KRAS-ELAC2,5,0.4444444444444444
ATP6AP1-CDC26,5,0.5185185185185185
DDX10-EXT1,5,0.5185185185185185
SUPT20H-WBP4,5,0.4444444444444444
SNRNP35-TGS1,5,0.37037037037037035
NACA-SNRPC,4,0.3333333333333333
LTBP4-ZKSCAN5,3,0.2962962962962963
HRAS-ISG20L2,5,0.4074074074074074
ANAPC13-OGFOD1,5,0.4444444444444444
BCL9L-FAM92A1,2,0.2222222222222222
CMAS-TBL1XR1,5,0.3333333333333333
CDC40-MRPL36,4,0.37037037037037035
OPA1-SLCO4A1,5,0.4444444444444444
PECR-SRGAP2,3,0.2962962962962963
MTOR-POLM,5,0.5185185185185185
NAE1-PNKP,4,0.2962962962962963
POLR2A-RPL13A,3,0.2962962962962963
CPVL-RPL28,3,0.37037037037037035
PTTG1-CENPC,4,0.3333333333333333
PTP4A2-MYC,3,0.37037037037037035
CSK-POLB,4,0.37037037037037035
AXL-SPHK1,3,0.48148148148148145
BCAR3-GBP3,3,0.3333333333333333
ST3GAL1-TP53,5,0.4074074074074074
KRAS-CLK3,5,0.4444444444444444
CD63-SETD9,3,0.4074074074074074
PTEN-HRH1,5,0.2962962962962963
TMC4-CXCL16,1,0.2962962962962963
MAPK1-WEE1,1,0.3333333333333333
CDK11A-SLC16A7,5,0.4074074074074074
CSF3R-GRB2,5,0.4074074074074074
KRAS-POLR1A,5,0.5555555555555556
CPSF7-RBM14,5,0.48148148148148145
PKIG-RPP40,2,0.2962962962962963
ARG2-PTEN,5,0.3333333333333333
KRAS-NR1H2,5,0.37037037037037035
NRAS-TAP2,5,0.4444444444444444
PI4K2A-RRM1,5,0.4074074074074074
GGA1-SGSM3,5,0.4444444444444444
POLM-SESN2,5,0.4444444444444444
ATM-PIK3CA,5,0.4444444444444444
SLC29A1-TK2,5,0.37037037037037035
LBX2-RYBP,2,0.37037037037037035
HRAS-HSPA9,5,0.48148148148148145
HEG1-LTB4R,5,0.37037037037037035
GLB1-CD63,5,0.37037037037037035
BTD-RALY,4,0.2962962962962963
BLM-DDB2,5,0.4074074074074074
TP53-AURKA,5,0.4074074074074074
PSEN1-KRAS,5,0.5185185185185185
PTPN12-UBAC1,5,0.5925925925925926
PTEN-THBD,5,0.4074074074074074
KRAS-PRLR,5,0.3333333333333333
DUSP2-SMPD1,3,0.48148148148148145
BNIP1-GNL3L,5,0.4074074074074074
MED28-ZNF830,5,0.48148148148148145
PDGFB-PARP2,1,0.14814814814814814
ACADVL-MINK1,5,0.37037037037037035
CSK-VPS26B,5,0.37037037037037035
CSNK2A2-TP53,4,0.4074074074074074
BCL2L1-STRN3,5,0.37037037037037035
EPM2A-RACGAP1,1,0.5925925925925926
AURKA-NAE1,3,0.4074074074074074
ZNF780A-UBC,3,0.4444444444444444
PARG-PTEN,5,0.4444444444444444
BCL2-SKP2,5,0.25925925925925924
ADD3-CDC25B,5,0.4074074074074074
RFC5-SMC1A,5,0.3333333333333333
RBM12-SSB,4,0.3333333333333333
ST7-ZDHHC18,4,0.25925925925925924
GLRX2-LMAN2L,5,0.4074074074074074
GOSR2-PTCD1,2,0.6296296296296297
MUS81-DUS3L,5,0.37037037037037035
HMGA1-STMN1,3,0.37037037037037035
RMDN1-BRCA1,2,0.2222222222222222
APOL1-CFB,2,0.3333333333333333
TMEM230-PSMC6,5,0.4074074074074074
CTSB-SERPINH1,3,0.48148148148148145
KRAS-ACOX3,5,0.4444444444444444
BRWD1-SLC4A2,5,0.4074074074074074
ANXA6-PTCD1,1,0.4444444444444444
EXOG-RBM5,5,0.37037037037037035
TP53-MAP3K7,5,0.37037037037037035
BTF3-RPL13,4,0.4444444444444444
NAE1-UBA2,5,0.3333333333333333
PTDSS2-PUS10,3,0.2962962962962963
GMPS-PRKDC,5,0.5185185185185185
DTX3L-NAE1,3,0.2962962962962963
COPE-PPAT,3,0.25925925925925924
MRPL39-NMD3,5,0.48148148148148145
PRKDC-RB1CC1,5,0.4074074074074074
FDPS-SNRPC,4,0.3333333333333333
CSK-TRIP11,3,0.2962962962962963
DYNLRB1-KRAS,5,0.37037037037037035
CDK2-MAP3K4,3,0.2962962962962963
CCND3-RCAN3,4,0.4444444444444444
TSNARE1-BRCA1,1,0.2222222222222222
DMWD-NAE1,2,0.37037037037037035
MRPL39-NACA,3,0.3333333333333333
PTEN-ZNF317,5,0.4074074074074074
BLM-KIAA2026,5,0.48148148148148145
SLC12A7-SLC16A1,4,0.3333333333333333
COX6C-MAPKAP1,3,0.3333333333333333
MIER2-PIP5K1C,5,0.37037037037037035
ARL2-CTNNBL1,5,0.4444444444444444
ZBTB6-ILF2,2,0.2222222222222222
ABCC4-MLH1,5,0.25925925925925924
GPSM2-MYC,2,0.4074074074074074
PTEN-KLF16,5,0.48148148148148145
SEC22B-WDR61,5,0.4444444444444444
KRAS-LAPTM5,5,0.3333333333333333
CETN2-MDM2,5,0.37037037037037035
FANCA-HSP90AB1,3,0.2962962962962963
RASGRP3-S100A11,5,0.48148148148148145
PTTG1-ZNF574,5,0.2962962962962963
CD36-DIABLO,5,0.4444444444444444
JUN-VAV1,3,0.4074074074074074
BCL2L13-TRPC4AP,5,0.48148148148148145
HSP90AA1-TOP1,3,0.4444444444444444
SIRPA-XPO5,3,0.2962962962962963
EIF4A1-INTS5,5,0.4444444444444444
CDC73-TTC4,5,0.4444444444444444
PDGFC-SNX21,2,0.37037037037037035
CHEK1-CDC14A,2,0.37037037037037035
HRAS-PPP2R1B,5,0.4444444444444444
ABL1-RYK,5,0.4074074074074074
KRAS-PGAM1,3,0.37037037037037035
HSCB-NACA,3,0.2962962962962963
HRAS-MAP2K1,5,0.4074074074074074
KRAS-DGKG,2,0.37037037037037035
IL1RN-MAML1,3,0.4444444444444444
CDC40-TIMELESS,4,0.2222222222222222
POLE-SNRNP70,1,0.25925925925925924
PARD6A-STAT5B,5,0.4074074074074074
MAPKAP1-PSMB6,5,0.3333333333333333
BLM-DAP3,5,0.4074074074074074
REXO2-SSBP1,5,0.5185185185185185
ATR-MTOR,5,0.4074074074074074
KRAS-MDK,5,0.37037037037037035
RPGR-KRAS,5,0.4074074074074074
PGRMC2-SF3B4,4,0.3333333333333333
PRMT7-CRK,5,0.3333333333333333
TRAM2-UQCRC2,1,0.2222222222222222
SENP2-UGP2,5,0.37037037037037035
MUS81-ATL3,5,0.4444444444444444
KLF5-NAE1,3,0.25925925925925924
GTPBP2-KRAS,5,0.5185185185185185
MYC-PHF1,5,0.48148148148148145
HDAC7-MBNL3,5,0.48148148148148145
MUS81-PCNA,3,0.3333333333333333
CDC40-KCTD10,3,0.2962962962962963
MUS81-TMC8,3,0.4444444444444444
NARS2-BRCA2,3,0.2962962962962963
EIF4H-TMEM184C,4,0.37037037037037035
GOLT1B-TTC4,5,0.48148148148148145
ADPRH-UPF3B,3,0.3333333333333333
DAP3-NAE1,4,0.3333333333333333
DNAJC25-GNG10-SPTLC1,5,0.3333333333333333
BID-POLM,3,0.48148148148148145
DCAF7-ZNF830,5,0.4074074074074074
FBL-MCM2,2,0.2222222222222222
NRAS-TUBGCP4,5,0.4074074074074074
DAGLB-MFHAS1,5,0.4444444444444444
DDHD2-RGS19,4,0.37037037037037035
CCND3-PSMD5,3,0.4444444444444444
CD9-TPM2,5,0.3333333333333333
NKRF-PHF6,5,0.37037037037037035
GSTK1-SLC12A9,3,0.3333333333333333
SLC39A4-BRCA1,2,0.3333333333333333
CDK2-POLR2A,5,0.2962962962962963
NRAS-RAPGEF1,5,0.37037037037037035
FBXW7-CINP,5,0.5925925925925926
GTF2H4-SNIP1,4,0.37037037037037035
TPK1-YIF1A,5,0.4074074074074074
FKBP9-LLPH,1,0.2962962962962963
ABL1-FYN,5,0.48148148148148145
IARS2-MRPL13,5,0.37037037037037035
METAP2-RPL10,3,0.2962962962962963
INTS5-METAP2,5,0.48148148148148145
CDK9-SETD2,5,0.4074074074074074
ATM-TIPARP,5,0.37037037037037035
CEBPD-MYC,3,0.4074074074074074
NRAS-RNF41,5,0.48148148148148145
HOMER1-KRAS,5,0.48148148148148145
PPIH-USP1,5,0.37037037037037035
NAE1-RPAP2,5,0.4074074074074074
PFN1-ACTB,4,0.4444444444444444
COX6C-TAZ,3,0.4444444444444444
MYC-SLC12A9,5,0.48148148148148145
ATM-POLE,2,0.25925925925925924
RBMS2-CD63,5,0.4074074074074074
NOL12-SMARCC2,5,0.4074074074074074
MTF2-NINJ2,5,0.4074074074074074
ARNTL2-TNFRSF14,4,0.37037037037037035
DARS2-DHRS9,5,0.4444444444444444
SENP1-YEATS4,5,0.37037037037037035
CASP3-VAV3,4,0.4444444444444444
RNF11-SCP2,5,0.3333333333333333
CENPP-NCAPD2,3,0.2962962962962963
KRAS-SF3B5,5,0.4444444444444444
ITPKC-TYMS,5,0.2222222222222222
PTAR1-TRAPPC11,5,0.4074074074074074
ARL8B-EDEM1,5,0.5185185185185185
NCBP1-SPDL1,2,0.2962962962962963
CITED2-HCCS,5,0.48148148148148145
ECHDC1-SSBP1,5,0.5185185185185185
EIF3M-GNL3L,4,0.2962962962962963
ANP32B-ENPP2,3,0.5185185185185185
KRAS-SNAPC3,5,0.48148148148148145
BLM-EIF4A2,4,0.25925925925925924
NDUFA9-POLR2K,5,0.37037037037037035
PDRG1-SH3PXD2B,5,0.3333333333333333
PRKDC-RAD51B,5,0.4074074074074074
DDX10-PIK3R1,5,0.37037037037037035
H6PD-RIPK2,3,0.5555555555555556
ATM-GTF2H1,5,0.37037037037037035
PTTG1-HLX,4,0.37037037037037035
BCL2-NRAS,5,0.4444444444444444
REXO2-TUBGCP3,5,0.48148148148148145
NRAS-SLC7A5,5,0.5555555555555556
KRAS-RNASET2,3,0.4444444444444444
ASAP2-LAPTM4A,2,0.2222222222222222
COPE-NSMCE4A,5,0.37037037037037035
MAPKAP1-RPLP1,4,0.3333333333333333
MTOR-MYC,5,0.5185185185185185
CHMP2A-GTF3C3,5,0.37037037037037035
CINP-RGS1,5,0.3333333333333333
TAF2-TBCC,5,0.37037037037037035
PAF1-SAE1,5,0.4444444444444444
FDPS-GTF2H4,4,0.3333333333333333
SLC38A2-BACH1,5,0.5185185185185185
BRCA2-TP53BP1,3,0.2962962962962963
CDC25B-DECR1,3,0.2962962962962963
ATRX-FANCM,1,0.25925925925925924
PAM16-SMPD2,5,0.3333333333333333
DEK-HMGN1,5,0.37037037037037035
BCL2L1-GRB2,3,0.3333333333333333
HMBOX1-KRAS,5,0.5185185185185185
GTF2H4-HSCB,5,0.37037037037037035
EXT1-TFB1M,5,0.4444444444444444
NFYC-PMF1,5,0.48148148148148145
KRAS-PIK3CA,5,0.5925925925925926
EIF3H-LUC7L3,4,0.37037037037037035
AFG3L2-TAZ,5,0.3333333333333333
CCDC59-TSHZ3,2,0.18518518518518517
NOL11-TRMT10C,5,0.37037037037037035
POLR2K-ZNF7,5,0.2962962962962963
BEGAIN-GPATCH4,1,0.37037037037037035
SLC39A9-ZNF574,3,0.3333333333333333
KRAS-ZBTB34,5,0.48148148148148145
BLM-SHFM1,5,0.37037037037037035
FH-OGFOD1,5,0.37037037037037035
CDK4-TNFRSF10B,5,0.4444444444444444
NRAS-PEAK1,5,0.5185185185185185
PYGO2-VPS72,5,0.4444444444444444
KMT2E-PPARA,5,0.48148148148148145
NRAS-WDR3,5,0.3333333333333333
KRAS-DLG1,5,0.4074074074074074
MRPL3-NOL8,5,0.37037037037037035
CSK-SEC22A,3,0.2962962962962963
MRPL32-TTI2,4,0.25925925925925924
KRAS-OAF,5,0.6296296296296297
HDAC1-TP53,5,0.37037037037037035
EXOSC9-RPA3,5,0.37037037037037035
PTGS1-SRI,4,0.3333333333333333
EIF3D-PSMD12,5,0.3333333333333333
PES1-MYC,5,0.48148148148148145
NAE1-UBE2J2,5,0.37037037037037035
BCR-DLAT,4,0.25925925925925924
MFSD3-NAE1,3,0.3333333333333333
AK3-PLPP6,2,0.5555555555555556
OSGEPL1-RAD17,1,0.25925925925925924
BTBD1-HRAS,5,0.48148148148148145
BLM-FER,5,0.4444444444444444
DNTTIP1-RCBTB2,5,0.48148148148148145
HRAS-PDSS2,5,0.4444444444444444
NDEL1-PTCD1,2,0.5555555555555556
NCL-RGS1,4,0.2962962962962963
CREBBP-MCPH1,5,0.48148148148148145
YWHAZ-CREB1,4,0.2962962962962963
RAD23B-RAD9A,5,0.37037037037037035
CDKN1C-FAM72A,3,0.4074074074074074
DTX2-FAM53C,5,0.4444444444444444
CSK-MTRF1,4,0.3333333333333333
SNAP23-PTAR1,5,0.2962962962962963
PSMA1-CREB1,3,0.3333333333333333
CAPN3-NAE1,2,0.3333333333333333
APLP2-CDCA4,5,0.5925925925925926
MAP4-PEX1,4,0.37037037037037035
MED23-TUBGCP3,3,0.3333333333333333
PTEN-FXYD1,2,0.3333333333333333
BID-IGHMBP2,3,0.5185185185185185
EIF3H-EIF4G1,4,0.2962962962962963
DDX6-ZC3H7B,4,0.2962962962962963
BCL2-MOK,2,0.4074074074074074
STAG2-ZNF280C,2,0.37037037037037035
NRAS-SREBF2,5,0.4074074074074074
KMT2E-TSC1,5,0.5185185185185185
DCK-PAK1,4,0.3333333333333333
CAPN3-TTPAL,2,0.37037037037037035
BLM-GADD45B,5,0.2962962962962963
GZF1-ITPRIP,5,0.5185185185185185
MAP2K4-MEN1,5,0.2962962962962963
NARS2-TRIP11,5,0.3333333333333333
CTSC-MYC,3,0.5185185185185185
GTF2H4-TRRAP,3,0.4074074074074074
ERI1-RALY,4,0.2962962962962963
CENPP-COG3,5,0.4074074074074074
PDLIM2-PTCD1,1,0.37037037037037035
S100A11-ITGAM,3,0.37037037037037035
BLM-CNPY2,5,0.4444444444444444
HRAS-VPS13C,5,0.4074074074074074
MYL12B-NRAS,3,0.5185185185185185
TUBA1A-CHEK2,3,0.25925925925925924
LXN-TP53BP2,5,0.4074074074074074
IGHMBP2-MTOR,5,0.48148148148148145
GTF3C3-SNRPC,5,0.37037037037037035
KMT2D-PARP1,5,0.37037037037037035
AKT1-FADD,5,0.4074074074074074
ATXN1-SLC4A2,5,0.5555555555555556
AARS2-NUP54,5,0.3333333333333333
CKAP5-METTL17,3,0.2962962962962963
MRPS22-TBC1D1,5,0.48148148148148145
TLK1-PARP1,5,0.3333333333333333
PRIM2-SNRPD3,5,0.4444444444444444
PSMD9-TP53,5,0.37037037037037035
EIF3C-PNN,5,0.4444444444444444
KRAS-DYNC1I2,5,0.3333333333333333
CHML-FANCI,1,0.3333333333333333
DCAF15-RAVER1,4,0.37037037037037035
ATXN3-PPP2R5C,5,0.48148148148148145
LEO1-RFC5,4,0.2962962962962963
PTTG1-ASGR1,3,0.4074074074074074
CSK-ZC3HAV1,5,0.37037037037037035
HRAS-SMURF2,5,0.48148148148148145
NAE1-WEE1,1,0.37037037037037035
RPIA-SUCLG2,5,0.37037037037037035
GGH-NFKB1,3,0.4074074074074074
NUP85-RTF1,5,0.4074074074074074
PTEN-NOTCH1,5,0.4074074074074074
FBXO5-KIF2A,4,0.3333333333333333
TFG-ZCCHC2,5,0.5185185185185185
EFR3A-PTTG1,3,0.3333333333333333
RNPEPL1-SLC25A32,5,0.4444444444444444
FSTL3-LUC7L2,3,0.3333333333333333
SRXN1-SQSTM1,2,0.25925925925925924
ABCC10-CHEK1,2,0.4074074074074074
PNN-ROMO1,5,0.37037037037037035
PTEN-RANGRF,5,0.4444444444444444
GIMAP2-NRAS,5,0.37037037037037035
IFT122-PTGS2,5,0.2962962962962963
ADPRM-DLD,5,0.4074074074074074
LEO1-RTF1,4,0.4444444444444444
TOP1MT-ESD,5,0.4444444444444444
OSGEPL1-PNO1,1,0.3333333333333333
EIF3C-GTF2E1,5,0.4074074074074074
CARM1-PIM1,5,0.4444444444444444
GTF3C3-TUBGCP5,5,0.25925925925925924
MED26-TNPO2,5,0.4074074074074074
ACTL6A-REXO2,5,0.4444444444444444
CYLD-NRAS,5,0.4444444444444444
NAE1-WDR48,5,0.4074074074074074
IGF1R-TAOK2,4,0.25925925925925924
SAFB-FUBP1,5,0.5925925925925926
CSF1R-SNX10,3,0.7037037037037037
ITGAV-PCYOX1L,5,0.5185185185185185
GNS-KRAS,5,0.4074074074074074
CALU-SENP2,5,0.5185185185185185
MFF-NRAS,5,0.4444444444444444
BCAT2-MMP25,3,0.2962962962962963
FGD4-ZNF691,3,0.25925925925925924
RPP25-TAF8,3,0.3333333333333333
CDKN1A-UHRF1,2,0.3333333333333333
AKT2-DOT1L,5,0.48148148148148145
CDK6-USP1,5,0.37037037037037035
FOXO4-NUP107,5,0.25925925925925924
GRB2-ITGA6,3,0.25925925925925924
KCTD10-PRIM2,5,0.5555555555555556
DNAJC8-PEX13,5,0.4444444444444444
APEX2-FGD4,5,0.4074074074074074
CCNB1-MGLL,3,0.25925925925925924
EXOSC4-GNL3L,5,0.37037037037037035
COQ10B-VKORC1,5,0.4074074074074074
RBM15-UPP1,5,0.3333333333333333
RRM1-STK17A,5,0.37037037037037035
DYRK1B-RGS16,3,0.3333333333333333
SLC17A9-ZNF143,5,0.37037037037037035
MRPL18-ENOPH1,5,0.3333333333333333
CAPNS1-MPDU1,5,0.4444444444444444
HGSNAT-PAQR4,3,0.37037037037037035
HIST1H1E-SERPINA1,3,0.37037037037037035
CASP4-FLAD1,4,0.2962962962962963
PPM1G-TMEM135,5,0.37037037037037035
MFI2-TMEM218,5,0.5185185185185185
CDC26-KCTD10,5,0.5555555555555556
CETN3-TAF9,5,0.2962962962962963
BLM-TRMT6,5,0.48148148148148145
AKT1-BAX,4,0.3333333333333333
EXOSC8-RBM26,5,0.3333333333333333
CSNK1G2-MAPK8IP3,5,0.5185185185185185
CETN2-USP1,5,0.3333333333333333
CSK-AVL9,5,0.3333333333333333
BCR-CLTC,5,0.2222222222222222
MORF4L2-MYC,5,0.5555555555555556
NAE1-UBE2O,5,0.37037037037037035
CSK-PFKFB2,4,0.2962962962962963
KCNQ1-TSC22D2,5,0.48148148148148145
MYO5A-PCBP1,3,0.3333333333333333
BRAF-FNTA,4,0.4074074074074074
NAE1-POLDIP2,5,0.37037037037037035
KRAS-RBBP6,5,0.48148148148148145
SLCO4A1-TULP4,5,0.48148148148148145
EIF3J-LMNA,5,0.4074074074074074
BRCA1-MTOR,2,0.25925925925925924
HEBP1-LTBR,5,0.5185185185185185
HRAS-MAGOH,5,0.4444444444444444
FBXL20-HRAS,5,0.48148148148148145
FOSL2-NAE1,5,0.3333333333333333
NOL7-POU2F2,5,0.3333333333333333
HUS1-TRA2B,5,0.4074074074074074
ELP3-TRIM35,1,0.2222222222222222
YEATS2-BRCA1,2,0.3333333333333333
SECISBP2L-TPX2,1,0.3333333333333333
MRPL14-TMEM38B,5,0.5185185185185185
AHNAK-NAE1,4,0.2962962962962963
ARIH1-TRRAP,5,0.4074074074074074
PTPRC-SLC5A6,3,0.4074074074074074
RFC3-TFDP1,2,0.2962962962962963
ARHGAP31-LMNB1,5,0.4074074074074074
ARPC5-POLR2K,3,0.4444444444444444
ARL2-CEP152,5,0.4074074074074074
ADAR-PARVB,5,0.48148148148148145
ARHGAP18-HRAS,5,0.4074074074074074
ADAM9-CTSA,5,0.4074074074074074
DCK-DVL2,5,0.37037037037037035
CFLAR-CMPK1,3,0.4444444444444444
GADD45G-NAE1,4,0.37037037037037035
GATAD2B-BRCA1,2,0.25925925925925924
DDX21-KRAS,5,0.37037037037037035
DSC2-S100A13,3,0.4074074074074074
PTTG1-CLIP4,4,0.37037037037037035
GNS-HMGB3,4,0.2962962962962963
NRAS-UGCG,3,0.3333333333333333
NAE1-ZFAND3,5,0.3333333333333333
AURKA-CTNNBL1,5,0.5555555555555556
CD72-NAE1,3,0.4074074074074074
SPAG7-WDR36,5,0.37037037037037035
CDC25B-MAP3K1,5,0.4074074074074074
PRIM2-TTI2,5,0.4074074074074074
GNS-NRAS,5,0.37037037037037035
BRCA1-SESN2,2,0.25925925925925924
PTTG1-LUC7L3,4,0.37037037037037035
CACTIN-HUS1,5,0.4074074074074074
COG4-STK17A,5,0.4074074074074074
IFRD1-PINK1,5,0.2962962962962963
MAP3K7-DNAJB6,3,0.2962962962962963
RPL11-RPS14,4,0.37037037037037035
KRAS-CWF19L2,5,0.4444444444444444
CD151-GCC1,5,0.4444444444444444
BLM-SSH2,5,0.48148148148148145
HMGB2-BCLAF1,5,0.4444444444444444
KRAS-MCU,5,0.4074074074074074
PTTG1-DHRS11,1,0.2962962962962963
CSF1R-TBCCD1,3,0.3333333333333333
MED26-ZNF101,3,0.2962962962962963
RAB1A-IFNGR1,3,0.4074074074074074
PTTG1-ASAP1,3,0.37037037037037035
RITA1-TP53,5,0.37037037037037035
RELA-TNFRSF10B,5,0.4074074074074074
PPP1R14B-RASGRP3,5,0.5555555555555556
POLR2K-ZNF598,5,0.4074074074074074
MED23-PPWD1,3,0.3333333333333333
GIN1-ITCH,2,0.37037037037037035
NECAP1-PLK3,5,0.4074074074074074
DIP2A-CRY2,5,0.5185185185185185
IMMP2L-MYH9,3,0.3333333333333333
PCYOX1L-TGFBRAP1,3,0.37037037037037035
INO80E-PRR14,3,0.2962962962962963
POLR2K-PPWD1,4,0.3333333333333333
VCPIP1-VILL,4,0.3333333333333333
LIG3-NAE1,5,0.3333333333333333
KRAS-MAPK6,5,0.5925925925925926
CALU-DNAJB12,5,0.5185185185185185
CD151-KLHDC10,5,0.3333333333333333
PLIN2-HRAS,5,0.4444444444444444
ASXL1-S100B,3,0.4074074074074074
MTOR-PMS2,5,0.4444444444444444
MRPL30-NRAS,5,0.4444444444444444
INTS3-VPS72,5,0.5185185185185185
HDGF-HECA,5,0.4074074074074074
HRAS-PKD2L1,2,0.48148148148148145
CASP3-CASP9,5,0.4444444444444444
WDR7-PHF21A,5,0.4444444444444444
CDK12-CDK8,5,0.5555555555555556
CD14-NRAS,3,0.37037037037037035
NID1-TSG101,2,0.2222222222222222
DUSP4-TAF6,3,0.5555555555555556
RPP30-TUBGCP3,4,0.37037037037037035
CSNK2A1-NRAS,5,0.4444444444444444
AURKA-MRPS5,5,0.37037037037037035
CUL5-HRAS,5,0.5185185185185185
FGGY-YARS2,5,0.4444444444444444
RNASE1-TRIB3,3,0.4444444444444444
AURKA-TCF25,5,0.4444444444444444
ATAD5-TOPBP1,5,0.37037037037037035
CD36-GSTP1,3,0.4444444444444444
MUS81-IGF2BP3,2,0.5185185185185185
CDKN2A-CHEK2,1,0.18518518518518517
BLM-RPS27A,4,0.2962962962962963
MRPL14-PSMD5,5,0.4444444444444444
NAE1-UBE2V1,4,0.37037037037037035
RPLP2-TAF1,3,0.4074074074074074
SCD-TPX2,1,0.5185185185185185
ALAD-PIK3CA,5,0.37037037037037035
LRRFIP2-MTBP,2,0.4444444444444444
POLR2K-RPL32,4,0.2962962962962963
CDC23-SKIV2L,5,0.4074074074074074
PTEN-SLC36A1,3,0.3333333333333333
DLST-EDEM2,5,0.4074074074074074
CSK-CNTRL,4,0.37037037037037035
GSK3A-SBDS,5,0.4074074074074074
ILF2-MRPL13,4,0.37037037037037035
KIF1B-SKI,5,0.48148148148148145
CNPY3-FER,4,0.3333333333333333
MTOR-PTEN,5,0.5185185185185185
GTF2H1-PSMC3,5,0.3333333333333333
MOB3A-NRAS,5,0.4444444444444444
KRAS-ATXN3,5,0.4444444444444444
ATM-RAD23B,5,0.4074074074074074
MYC-UBE3B,5,0.48148148148148145
AKR7A2-BCR,4,0.2962962962962963
DDX18-HSPD1,4,0.2962962962962963
